,Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,d,k,score
67,400,{857EE70A-A38E-47D7-8CB2-7A5ED5B0DD5E},2020-04-13,"I killed one of these about 3 weeks ago in the back yard. Large yellow evil looking hornet, looked like a black face horent but yello.  I have seen them flying through the back yard since then on occassion.  I live on beacon hill 13th and Ferdinand.",Unverified, ,2020-05-05,47.21046,-122.302023,0.3889956294588446,0.0,0.6110043705411554
655,1070,{C243E607-88EF-48D8-BC24-ED6B7F7B7F30},2020-06-15,It was sitting on my patio door,Unverified, ,2020-06-15,47.493148,-122.148916,0.3336186217657607,0.125,0.6110744181570988
1351,2538,{71A3BE83-D935-47BC-8301-4F389BB665C7},2020-08-07,"I'm almost positive I just saw one hitting our kitchen window,  it had a large green bug it was carrying and kept hitting the window with it.  It stopped just long enough I got a good look at its head and wings.  It was not a bald faced hornet, yellow ja",Unverified, ,2020-08-07,47.20357,-123.06768,0.3888054371705597,0.0,0.6111945628294403
1362,2562,{C60F2F5E-EAA7-4871-B281-927D782789E4},2020-08-07,We saw 2 Asian hornets today in our backyard near our chicken coop. One landed and I was able to be within about a foot from it. It matched all the photos I have seen. I waited for a while after I got my phone but didn’t see them again.,Unverified, ,2020-08-08,47.447253,-122.61444,0.333467244230187,0.125,0.6112132319692702
1877,3735,{E98CE09B-1FC5-4C0B-9871-D1296668B11B},2020-09-05,Landed on a chicken coop at our home. I killed it. It took several blows to finally dispatch it. Still have body. And will attach photos. The photos are prior to killing it.,Unverified, ,2020-09-05,47.448338,-122.605867,0.3332945185806221,0.125,0.6113716220882863
140,498,{D1DE93F9-9E6E-4F7A-9894-5D01835190FE},2020-04-29,"I found it in my garage dead, weeks ago I sprayed my garage down with bug spray.",Unverified, ,2020-05-06,47.387857,-122.261899,0.3522652289682262,0.0833333333333333,0.6113802118076496
950,1682,{4F6C6875-3A0B-49A6-9B6E-930C6332D185},2020-07-20,"We saw this insect tonight in a backyard at 98178 (near the Black River Riparian Forest and Wetland). It had an orange face/head and stripes, was well over an inch long (though it was kind of hunched as it flew, if that makes sense). It had a lower-pitch",Unverified, ,2020-07-20,47.48193,-122.235807,0.3331101485052438,0.125,0.6115406901928542
2151,4356,{7EC5C683-FCE3-4A3A-8FED-E26A6971F45E},2020-10-13,"Massive hornet seen last spring in my garage, caught him and released him in fall city area. Now I know what he was.",Unverified, ,2020-10-13,47.557409,-121.86919,0.3328287415480875,0.125,0.6117987415103524
1898,3765,{AA9E0211-B1F3-4DBB-AFBD-102827105E7F},2020-09-06,"I work for Whatcom County an attended a training on the ID of these insects. I got a 10 second look at it as it landed nearby, was unable to take a photo. I am certain of the ID. Our next door neighbor keeps honey bees.",Unverified,Thanks for the submission. We'll need a photo to know for certain. Feel free to resubmit a sighting if you get a picture.,2020-09-06,48.770172,-122.510393,0.0564696429819045,0.625,0.6118037439975276
1584,2989,{B6B327B5-761A-4842-A4C9-45DE9D1F814D},2020-08-18,"Wife and I were in our back yard, when a large insect flew under our gazebo. Initially, I thought it was a large moth, but when it landed briefly, both my wife and I jumped up and both exclaimed ""what the f*** is that""? the sun was starting to set, so it",Unverified, ,2020-08-18,47.491202,-122.186049,0.3327433490921229,0.125,0.6118770467377311
1632,3131,{0914E010-A001-4C57-839E-771AE6B80C63},2020-08-20,"Back legs long and black, orange head. Bigger than a wasp.",Unverified, ,2020-08-20,47.3074,-122.23035,0.3701840595573565,0.0416666666666666,0.6118863031877253
1697,3264,{DFED83EB-5168-4ECA-AAC0-E4AAF859B5D5},2020-08-24, ,Unverified, ,2020-08-24,47.290379,-122.40056,0.3699045933378358,0.0416666666666666,0.6121578135464631
1688,3263,{1CA88202-DDD6-4E28-9E25-C33DF76A1B6C},2020-08-23,"I saw what may have been an Asian Giant Hornet in my back yard. I only saw the bright orange and black stripe on its backside as it was moving away from me. I didn't get a picture as it was to quick for me. It flew into a hole in the hard dirt, about 2 i",Unverified, ,2020-08-24,47.29043,-122.400657,0.3698929489120224,0.0416666666666666,0.6121691264780772
299,355,{959C3E76-848C-4066-BB2C-D318B5D20F76},2020-05-05,"It looks like it might not be, but I figured I would send in pictures just in case.",Unverified, ,2020-05-05,47.452714,-122.631221,0.3321824759154458,0.125,0.6123913697084691
1454,2740,{5845EB57-8207-4B22-87A6-ACD5D3196A36},2020-08-12,"The insect appeared to be 1.5-2 inches long. It looked predominantly dark with a little yellow or orange. I don't know what it was, but I've never seen anything like it, lived here 31 years.",Unverified, ,2020-08-12,47.639324,-122.636781,0.2919141107152005,0.2083333333333333,0.6128742255085419
692,1153,{B92EC86B-D65B-430F-AC31-5C73C0095EDD},2020-06-23, ,Unverified, ,2020-06-23,47.313968,-122.219479,0.3690972464814426,0.0416666666666666,0.612942176805039
1801,3535,{5F7F4DB6-A56F-4966-AADA-F21C1BC346F1},2020-08-30,"Much larger and wider than any hornet or wasp I’ve ever seen. Orange and black stripes, reddish wings.",Unverified, ,2020-08-30,47.99425,-122.207167,0.2274331027737022,0.3333333333333333,0.6131867526864165
2136,4315,{E6636BD7-56A0-441D-8B20-D08C3C6D2D18},2020-10-08,"Orange head, stinger tip of the abdomen, orange, 2” long.",Unverified, ,2020-10-08,47.493731,-122.220901,0.3310820776760831,0.125,0.6134004393431
2171,4407,{E5C790F2-863B-4AF1-AE02-F8887667234C},2020-10-18,"Large orangey yellow hornet (much larger that the normal yellow jackets nesting in my roof) flew past my glass door. No picture sadly, but it was about two inches long and quite fat, with a lot of yellow markings",Unverified, ,2020-10-18,47.264176,-122.010703,0.3865347741369539,0.0,0.6134652258630461
2048,4118,{2577BE71-A7EF-407A-BA7D-D6B1FCDE5D0D},2020-09-22,Saw a smashed insect on the road during a walk that looked very much like the Asian giant hornet,Unverified, ,2020-09-25,47.228365,-122.268205,0.385977782435548,0.0,0.6140222175644521
1969,4105,{75D8979C-B467-450B-88D1-C1231EEE4017},2020-09-12,"I spotted one while I was chopping wood.  I commented on it later that night, saying I say big ass hornet and that i think it was a queen.   Never having seen either one.  I am sure it was one unless like I said , our native queen Hornets are a close loo",Unverified, ,2020-09-24,47.218766,-123.030107,0.3848967915725408,0.0,0.6151032084274592
69,522,{D24EDE9A-9C5A-4DE9-A7B1-376777ADE3E4},2020-04-14,No photo.  I believe that I killed a giant asian hornet that somehow was inside my house.  It was not very active at the time so didn't cause a problem.  This happened before the first Seattle Times article on the subject appeared.  I live in the Ravensd,Unverified, ,2020-05-06,47.37119,-121.961822,0.3663394583013111,0.0416666666666666,0.6156214561089727
1985,3963,{D32FD171-DA2A-48C3-A37A-8D46E4853E6A},2020-09-14,Sitting in my truck having a cigarette and the nightmare tried to fly through my window. Was not able to get a picture but it will now haunt my nightmares.,Unverified, ,2020-09-14,47.418128,-122.197457,0.3477510732279124,0.0833333333333333,0.6156410074543766
1805,3559,{F5F1A0F7-D8E6-43EA-80B3-E67CAEEA8930},2020-08-30,"I looked down and noticed what looked like a very large hornet, it did look similar to the Asian. Giant Hornet but it only gave me three or four seconds before it entered a hole in he ground at the base of a telephone pole.",Unverified, ,2020-08-31,47.846903,-121.683058,0.288401375594836,0.2083333333333333,0.6159146261843477
1318,2499,{C3DAA67F-CBB3-4BDB-9EC5-185DF36B4CED},2020-08-05,"Noticed this “insect” flying on our side yard, witnessed it entering a hole in the ground; saw it flying 3 different times. This photo is magnified",Unverified, ,2020-08-05,47.297054,-122.633371,0.3657378296342873,0.0416666666666666,0.6162059575757
307,442,{C71FFBC1-4846-4BAE-8E73-E3FBD284F6C0},2020-05-05,I could be wrong. Looked a bit more orange than most hornets and wasps I’ve seen.,Unverified, ,2020-05-05,47.218821,-122.512519,0.3836081417825286,0.0,0.6163918582174714
1804,3539,{44A83477-733C-47ED-BACE-7E18077B711D},2020-08-30,I saw one in my parking lot...unfortunately I couln't take a pciture,Unverified, ,2020-08-30,47.615898,-122.147217,0.3080649293183353,0.1666666666666666,0.6164440675066403
13,412,{CE5B5004-ECEE-4D98-8415-CB4305B3B79A},2020-03-21,I saw a giant hornet when I was cleaning one of my raised based in my garden.  I was removing old leaves from the bed getting cleaned and ready for planting.  I tried to take a photo but it flew away.  It was about 2 inches long.  I have not seen any oth,Unverified, ,2020-05-05,47.30134,-122.565146,0.3653031044039218,0.0416666666666666,0.6166283070226254
1123,2044,{AA7042B1-457F-4836-933F-3D48B17A6A3A},2020-07-30,I was out walking ou lot making sure it was clear of trash and saw one land on the ground for a few seconds and flew off. Unfortunately it did not stay still long enough for me to snap a picture of it. It was about an inch and a half long and had orange,Unverified, ,2020-07-30,47.71045,-122.17243,0.2874271253017847,0.2083333333333333,0.6167578754325546
658,1078,{CDB8C5FE-D6CB-49F9-9EBB-8D52B3588B12},2020-06-17,It flew past us at the Kirkland JEEP dealership,Unverified, ,2020-06-17,47.71143,-122.16785,0.2874057771877935,0.2083333333333333,0.6167763530057225
831,1471,{091BA40B-0442-4BF7-9E4E-A612B5935DBC},2020-07-12,Came very close to a hornet. Initially thought it was a moth. I noticed the yellow and black jacket. Biggest bee I've ever seen. About the size of my palm.,Unverified, ,2020-07-12,47.566772,-122.625452,0.3076282633503341,0.1666666666666666,0.616833092657788
1905,3780,{4A579B02-A7C9-46C7-9D74-0549E0611DA6},2020-09-07, ,Unverified, ,2020-09-07,47.855333,-121.677526,0.2872524589145842,0.2083333333333333,0.6169090555766554
1907,3779,{400F46F1-80DF-474E-B606-833E33035953},2020-09-07, ,Unverified, ,2020-09-07,47.855333,-121.677526,0.2872524589145842,0.2083333333333333,0.6169090555766554
1908,3778,{8847BB51-CA58-4C24-81BC-C2114E58107A},2020-09-07, ,Unverified, ,2020-09-07,47.855367,-121.677517,0.2872466367016775,0.2083333333333333,0.6169140949147922
1909,3777,{28981EE6-42E6-4AEE-9E66-DCFAD1B9D344},2020-09-07, ,Unverified, ,2020-09-07,47.855367,-121.677517,0.2872466367016775,0.2083333333333333,0.6169140949147922
381,649,{625B0FDA-50CD-4C4C-BCD4-F4FF9173FC11},2020-05-08,"Found large hornet approximately 2inches long, at Flaming Geyser Park in Auburn, WA. It had all of the correct colorings, body measurements, and stinger size. The hornet was dead and was missing a wing. It was upside down in the picture, so it does not a",Unverified, ,2020-05-10,47.276271,-122.039378,0.3829327650853536,0.0,0.6170672349146464
1721,3326,{8A9BF6DB-D8B4-44E7-BAB9-07B771650062},2020-08-25,"I believe that I saw a giant asian hornet on my boston ivy. I tried to get a picture, but couldn't.",Unverified, ,2020-08-25,47.788787,-122.312792,0.2660266113944587,0.25,0.6171955913700212
2047,4090,{DEE36FBB-F3DF-4E63-995A-BFEE8181E71B},2020-09-22,"Big wasp flew next too me 100% sure it was a murder hornet,",Unverified, ,2020-09-22,47.44126,-122.10639,0.3460063500935435,0.0833333333333333,0.6172878068036487
496,713,{39FFB125-75E0-4317-A4F3-260CDC06A030},2020-05-14,"I was at Point Defiance, adjacent to the pavilion near the rhododendron garden when the possible Asian hornet passed me.  This is by no means a positive identification.  What I saw was a large flying insect that appeared light orange.",Unverified, ,2020-05-14,47.30775,-122.523616,0.3643502022248616,0.0416666666666666,0.6175540819263773
610,922,{6A399CBF-D85F-4E99-A11E-F17D2AFC7EDE},2020-06-01,Asian killer wasp. I thought it was a hummingbird until I did a double take.  It was approximately 2 plus inches long with a large stinger.  Small waist large back side.  We have had a paper wasp nest on our trees in the past and problems with wasp in ge,Unverified, ,2020-06-01,47.264744,-122.129255,0.3822282773236451,0.0,0.6177717226763548
2122,4268,{4DC907B9-EEC4-480C-A320-FA3FBE0EB1E9},2020-10-05,"A flying insect 4.5 to 5 cm long flew to me to check me out while sitting along the shore after noon on 12 Sept 20.  Sorry not to report this sooner.  It was ~1 cm thick. and did not have large wings like a moth.  It was not a salmon fly,  Near the float",Unverified, ,2020-10-05,47.814291,-120.734714,0.3816460560329769,0.0,0.6183539439670231
922,1735,{9E75AD8C-1A3B-47D6-94F6-4C91FD5E7EF8},2020-07-19,Potential sighting of Asian hornet on the Martin Creek Trail in the Chelan Sawtooth area.,Unverified,Hi. We need a photo to determine this.,2020-07-21,48.17808,-120.34868,0.3816402338200703,0.0,0.6183597661799297
1596,3087,{1739D322-03AF-4FE9-B7E6-E61FCAC9718D},2020-08-19,"Estimated 1.75"" in length.  Very similar to reference images online, large head and had very pronounced yellow band near front of abdomen.  Landed on raspberry bush in yard but was gone by the time I was able to grab my phone.  Immediately caught my atte",Unverified, ,2020-08-19,47.720262,-122.16945,0.2855096765178508,0.2083333333333333,0.6184174974589061
1158,2332,{E914E724-70B5-448F-9B76-D588EC2D61BC},2020-07-31,Was dragging a tail string?,Unverified, ,2020-08-03,47.307841,-122.633716,0.3634089444716147,0.0416666666666666,0.6184685438985151
1618,3123,{7BB5BE50-8E92-4B3B-AA51-E0302DC77D0F},2020-08-20,"I was calling in my cat, and this assumed hornet was extremely large and very, very loud. It buzzed my head and attempted to come in the house, but headed back out to the porch light, then left. The size, the volume, and the fact that it was out at night",Unverified, ,2020-08-20,47.508008,-122.308329,0.32553156803838,0.125,0.6184902791227203
1555,2975,{F77AC4E6-69FD-4536-BEF4-E05395498347},2020-08-17, ,Unverified, ,2020-08-18,47.787763,-122.382411,0.2642100809675741,0.25,0.6187231052941878
1681,3281,{C66779C6-8108-40AE-B558-BDC06A6FA18D},2020-08-23,"I was setting up a smoker in my backyard when something noisily dive-bombed me. I thought it was our resident hummingbird, as it did not buzz or hum like a bee or wasp, so I did not bother to look up. Then it came back and landed clumsily with a 'thunk'",Unverified, ,2020-08-24,47.701812,-122.289059,0.2850962994014764,0.2083333333333333,0.6187752904666115
851,1740,{FA2E1639-6C6E-4841-A4B0-7C322F2B8398},2020-07-15,"My husband was on our porch, and he saw an Asian Hornet. We have looked at pictures, and he has identified this hornet.",Unverified,We'll need to see a photo for confirmation. Your county is currently Negative for Asian giant hornet.,2020-07-21,47.862591,-121.691548,0.2848653516228447,0.2083333333333333,0.6189751842127003
1796,3534,{BFF3EC58-88A6-40DA-A41D-A44A038AC1C9},2020-08-30,It was big! A darker orange color and a dark middle section. I don't know that I saw it's head. It's thorax was mostly the orange with a black triangle at the very tip.,Unverified,Thanks for the submission. Sound like a great golden digger wasp.,2020-08-30,47.727898,-122.16275,0.2841957971385764,0.2083333333333333,0.6195547080984202
1452,2811,{F4F1D208-57A2-44C1-BBA3-2338371DF004},2020-08-12,saw a single one resting on the ground,Unverified, ,2020-08-14,47.52234,-121.80568,0.3432912581413944,0.0833333333333333,0.619850512353851
1078,2246,{78F15FD1-4D30-466C-93A0-768F4078874D},2020-07-27,I'm pretty certain this was a Murder Hornet.,Unverified, ,2020-08-02,47.38071,-122.02141,0.3618893469029708,0.0416666666666666,0.6199448814741519
