,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,d,k
2351,{F5703871-E68F-4473-8EFD-4608F246E9D3},2020-08-01,I had to kill it because it was on my little kids play set but it was gigantic. I have never seen a hornet that size. It wasn’t as big as some of the pictures but it was a little bigger than the tip of my index finger to my knuckle. The colors were mor,Unverified, ,2020-08-03,47.84096,-122.317687,0.2549144714854313,0.14634146341463414
2255,{73AF25EC-4F31-4560-9C7A-DB4BCE815426},2020-08-01,I be believed  I saw a huge bee it was the size of my first 2 of my 2 fingers  the stinger was huge and I thought at first  a humming bird look up it was a bee I grab  my grandson and ran  to the otherside of yard.,Unverified, ,2020-08-02,47.28614,-122.190967,0.3719370005772795,0.0975609756097561
2164,{75BB8BEC-05E4-4763-A48F-02BCE89180D8},2020-08-01,Seemed like it was hard for it to fly. Landed on a small branch and took the branch down with it. Flew off into the night before a photo could be taken.,Unverified, ,2020-08-01,48.936245,-122.795032,0.019354054628870052,0.2926829268292683
2425,{42CDAD8C-526A-4932-8946-7251151D059A},2020-08-01,found in my hornet trap,Unverified, ,2020-08-04,47.28566,-122.217146,0.3709951235074287,0.14634146341463414
2251,{19ED6280-5BC7-49F9-958C-74A4AAC1F264},2020-08-01,"Very large orange and black bee, landed on my shirt while we were picking huckleberries. Noticable weight where it landed, sounded like a small helicopter as it flew away. In typical girl fashion, I scared it away before I could really get a good look at",Unverified, ,2020-08-02,47.891222,-117.075287,0.8479248321331997,0.0
2165,{EC46664A-9D98-4F50-BF9E-F1DA49B2D51F},2020-08-01,One flew onto our deck and chased me inside tonight @ 10:15pm.,Unverified, ,2020-08-01,48.936245,-122.795032,0.019354054628870052,0.2926829268292683
2214,{99D07B68-4CFA-49C3-9263-48370F31E8F7},2020-08-01,photo can't transfer to site,Unverified, ,2020-08-01,45.638819,-122.572503,0.7060090237899919,0.21951219512195122
2139,{A8168DBF-F8EB-4FC9-A0A5-A505C0245EE2},2020-08-01,Massive hornet the length of my palm was flying on and off of my 3rd story apartment window. Will report again with photo if it comes back.,Unverified, ,2020-08-01,47.649765,-122.350739,0.2918413696715583,0.926829268292683
2248,{FFA96EE6-153C-4E14-B314-93DA2A4FAD55},2020-08-01,"Unfortunately, I ran the other direction when I saw it, so no photos.  What I encountered was about 1.5"" long, mostly black body with orange/yellow stripes.  I didn't notice it's face.  I moved about 10' away and could still clearly make out a long sting",Unverified, ,2020-08-02,48.03573,-122.7732,0.1994367727037949,0.07317073170731707
2158,{EE43B72D-6D37-48AB-8071-561C98C7C0B3},2020-08-01,located and killed at the gas station,Unverified, ,2020-08-01,47.484653,-122.270691,0.3285081122960532,0.2682926829268293
2237,{881EC6E6-CCAF-43AA-B5B0-25B66D6EEC67},2020-08-01,"We found just one of these with a broken wing under a pile of debri in our yard in Des Moines, WA. We are doing rennovations and recently took down an old shed where it was possibly living. No nest or others have been found. It is about 2 inches.",Unverified, ,2020-08-01,47.402839,-122.323541,0.34312239844438364,0.24390243902439024
2366,{31185F4A-5333-4CF9-B9AC-1AFA774C9C3F},2020-08-01,"This was a very aggressive hornet without provoking, a bit bigger than my thumb (adult male). Markings were a yellowish head, mostly black body with a couple yellow stripes across the back. Had a face that looked mean, did not look like any of the other",Unverified, ,2020-08-03,47.794851,-117.565771,0.7892834898064596,0.04878048780487805
2149,{9B0F5DB6-FE3C-422D-A7FC-00B0740A2EF4},2020-08-01,"More than an inch and a half, but smaller than two. The orange band in the middle was wider. It was docile.",Unverified, ,2020-08-01,48.12137,-122.160401,0.21052091878589008,0.024390243902439025
2371,{D2E81782-A93E-4F10-879F-670DF5431579},2020-08-01,Did not get a picture but I've lived in Washington my whole life and never seen a bee like this.,Unverified, ,2020-08-03,46.525281,-122.479319,0.5211371646461885,0.0
2213,{E2DEF9D5-139E-45B5-A276-7CDF1F8FECF6},2020-08-01,Is this a juvenile murder hornet? I have never seen this type of bee in our yard before today. I have more photos if needed.,Unverified, ,2020-08-01,47.440566,-122.115008,0.34423138273630477,0.0975609756097561
2156,{F2F55BAD-68B4-47E9-8A4D-726D35763AE0},2020-08-01,There are 6 holes on ground. Reddish toned Hornets coming out of them. Pesticide was applied to all holes and areas surrounding,Unverified, ,2020-08-01,47.593029,-122.638683,0.29466510193540546,0.1951219512195122
2404,{EB689E68-0AB5-4E02-BFFC-3DD6AD7753F3},2020-08-01,I work at the winery and was having lunch in my car observing the bushes next to me and the bee activity then suddenly saw a huge hornet - had to be the asian hornet.,Unverified, ,2020-08-04,47.733807,-122.151245,0.28454941816303586,0.17073170731707318
2636,{0FFAB6FC-ACE5-4B5A-9A88-F85BFCA68123},2020-08-01,"Giant hornet flew through my backyard, stopping in the grass for a few moments. Upon taking a closer look I knew it was not one of our native species. It flew away too soon for me to trap it or take a picture of it. It has visited my yard 3 times that I",Unverified, ,2020-08-10,47.712539,-118.944094,0.6176776653601921,0.07317073170731707
2142,{BA020191-DC3F-464F-A211-BD4FCAE1D7E8},2020-08-01,"flys Very fast, does not stay long when it stops. I have had one each time and yesterday & the day before it flew back out the window. I do not know if the one that was here today is still in the house.",Unverified, ,2020-08-01,47.659448,-122.21655,0.2958386503813083,0.2682926829268293
2231,{52CB97AC-10D6-4418-B5E0-6653ADD69F5F},2020-08-01, ,Unverified, ,2020-08-01,46.318871,-122.908862,0.5602307598821135,0.0
2186,{13E761D1-B740-446D-B40B-10D53FEBF35B},2020-08-01,Absolutely a murder hornet. It was huge and was in my backyard,Unverified, ,2020-08-01,47.64702,-122.21409,0.2984269133776927,0.1951219512195122
2335,{B52E4300-EDE9-4B1D-90E2-47585D2B5792},2020-08-01,"This Hornet was found floating in a bowl of water. Assuming it was a regular hornet, we threw it out. Ten minutes later, seeing one on TV we realized what it was and went looking for it but it was gone. consequently, no picture but I am reasonably certai",Unverified, ,2020-08-03,47.424621,-123.200862,0.3282536535715371,0.07317073170731707
2260,{B35166D1-7F2D-4289-BD6A-F0629063A941},2020-08-01,We had a very large (Dragon-fly sized) orange and black was flying in our back yard in North Seattle.  I’m reporting this as a sighting because I am hoping that providing my location will help to identify ‘murder hornets’ in our area.,Unverified, ,2020-08-02,47.727348,-122.303811,0.2782183331814177,0.4634146341463415
2212,{940ABC93-6CE9-4A76-9D53-75F4DCD24DAB},2020-08-01,"Very large and fast. We’ve been seeing it in the same spot for about a week. I went to check it out and it was aggressive. I couldn’t get a photo. It’s staying in the same area, right outside our dining room window, so we see it all day.",Unverified, ,2020-08-01,46.989652,-122.465637,0.4243744872846596,0.0
2268,{F95CCE63-89D1-480B-9B45-AC46915B80E5},2020-08-01, ,Unverified, ,2020-08-02,47.70276,-122.50793,0.2753547230577583,0.024390243902439025
2210,{D5D1E3A5-B460-4111-98EA-1F5BDD494BCF},2020-08-01,Very very large what looked like a wasp but bigger flew past me and landed on my fence. I took a video and thought it could be a murder hornet as I had never seen anything like that before.,Unverified, ,2020-08-01,47.503353,-122.350243,0.3216282320055905,0.5121951219512195
2274,{10C70079-97D0-422B-9A32-B60AB1A6406C},2020-08-01, ,Unverified, ,2020-08-02,47.561985,-122.176967,0.31711443806398687,0.2682926829268293
2209,{10F80F35-17BE-42A5-8700-0BCEED89A9A5},2020-08-01,"Installing septic system employee saw the bee.  After description of it we checked and he confirmed it was a Asian bee given the overall size and description.  Wasn't able to capture a picture but as we were looking for information on it, one flew by our",Unverified, ,2020-08-01,47.948422,-122.086031,0.24751617901740955,0.0975609756097561
2208,{568417C4-441D-4807-8633-72AE7AE62C06},2020-08-01,"This is the 2nd giant Hornet weve found in our back yard. The first was a month ago, today we just encountered another.",Unverified, ,2020-08-01,47.196836,-122.181173,0.3904460243672713,0.1951219512195122
2169,{3AF27087-F250-4664-AF0E-31A55FB55035},2020-08-01,Was seen keeping pace near a metro bus as the bus drove off,Unverified, ,2020-08-01,47.561257,-122.387078,0.3084666393218485,0.7317073170731707
2168,{29410F21-176F-4291-A753-A00461CDCF72},2020-08-01,Saw it land on sidewalk- thought it was a very large bee - then noticed yellow collar. Flew away before I could get a photo.,Unverified, ,2020-08-01,47.62951,-122.36655,0.2953259350408653,0.6097560975609756
2596,{69DA80FD-BDAB-431C-ADBD-2F03A33BE0E3},2020-08-01,"There were four of us that say it fly into the corner of our garage. It was about 2"" and had a total yellow face. I am actually from Wenatchee now and am very familiar with Wasps, Hornets, Yellow Jackets, etc. and this was not one of them. We tried to ge",Unverified, ,2020-08-09,47.645564,-122.409998,0.29042095828396075,0.5121951219512195
2234,{AA625AD3-655A-4BF0-8D6A-1837EFC0447F},2020-08-01,"Yellow head, definitely over an inch long. Spotted it on my mint plant in my garden.",Unverified, ,2020-08-01,47.608941,-122.650351,0.29109698295506337,0.17073170731707318
2202,{14505C4E-9CBD-4AA2-8D6D-5F8B7D0DA5A0},2020-08-01,Both my wife and I saw this flying around our deck for a minute. Observed it close and this was approx 2in long. Flew off before we could snap photo,Unverified, ,2020-08-01,47.681446,-122.168022,0.2939169173274998,0.3902439024390244
2207,{2638E0C3-8C46-4946-9B39-9C782F631A2B},2020-08-01,"I do not have a picture, but I am very familiar with the look of native wasps and hornets.  The hornet I just saw was longer and wider than a mud wasp, was mostly dark colored, and was about 2” long.  It was sitting on a white piece of trim on my house",Unverified, ,2020-08-01,47.405679,-122.319073,0.3427046303892079,0.24390243902439024
2233,{24EEEF33-EF11-4104-8019-04C4470AAABD},2020-08-01,Huge !!! Orangish Red about 2 1/2 to 3 in. Came at me in my garden!,Unverified, ,2020-08-01,47.53073,-122.054205,0.32947087776866285,0.2682926829268293
3014,{7B21969E-A3D0-4CF4-A13E-06E0C9231AD0},2020-08-01,I was sitting on the upper level a dock next to a pylon and I saw a huge bee land on the pylon and then go under the cap on top of the pylon (2nd pylon back from the end of the dock). It was carrying something on its front...like another bee or something,Unverified, ,2020-08-18,48.459598,-122.846608,0.10935838422507825,0.0
2219,{0D5B7313-69C7-45EB-96B2-1F31E4EFB07E},2020-08-01,It was on the siding of my house.,Unverified, ,2020-08-01,47.378071,-122.933662,0.3365501473581867,0.04878048780487805
2236,{4BF9D0E0-44D7-4FEF-B2FD-AD261A906337},2020-08-01,Bald faced hornet 1.25 inches,Unverified, ,2020-08-01,47.710685,-117.343423,0.8251393826147724,0.0
2196,{350197CD-7EAC-404E-884B-BD7EF7C12A4F},2020-08-01,"My husband is pretty sure he saw one, but couldn't get a picture. Decided to submit this anyway in case others have been spotted in the area.",Unverified, ,2020-08-01,47.69802,-122.385028,0.28069455838118673,0.5609756097560976
2228,{75841904-F5FC-4C24-8B59-CF17F1CB11E0},2020-08-01,Unusual large hornet with distinctive markings,Unverified, ,2020-08-01,47.878892,-122.292205,0.2486745358976696,0.0975609756097561
4183,{65D49CE8-217F-45E3-9822-6F4CD528F3BE},2020-08-01,"I regret not taking a picture, but I am almost positive I saw one dead and partially wrapped in a spider web last month (above date not accurate). The web was on my deck. I looked for it in the morning and the spider and it’s prey were gone. Both the s",Unverified, ,2020-09-30,47.308614,-122.414073,0.35951219882721114,0.14634146341463414
2742,{039190AF-3B43-4291-9B69-A5E75E7209B4},2020-08-01,I have noticed what I believe to be these wasps digging in a planting area near the path to my front door.  I have not been able to capture a photo of them but I am almost certain it is the wasp you are looking for.  I have seen several dig and go into a,Unverified, ,2020-08-12,45.616814,-122.5997,0.7103462157809984,0.07317073170731707
2137,{1320F661-928C-49BB-A7C3-6F6E365ABAB0},2020-08-01,I think I saw an Asian Giant Hornet in my backyard yesterday. I didn’t take a photo of it but it surely looked like one,Unverified, ,2020-08-01,47.40814,-122.31991,0.3421710266460062,0.24390243902439024
2915,{1847216F-3C51-47A9-907A-B18E8A5ACB73},2020-08-02,We were camping at Belfair State Park. And saw a huge dead hornet by our Trailer.,Unverified, ,2020-08-16,47.42983,-122.87746,0.3258305988515176,0.0
2264,{568B79C6-C8D8-469A-A987-091A8F11E6BE},2020-08-02,I am POSITIVE this was not a native hornet or bee.,Unverified, ,2020-08-02,47.616657,-122.507712,0.2931117643484338,0.14634146341463414
2243,{94C4F00E-093D-4C6B-8B38-53CCB23A0AD4},2020-08-02,"The hornet was huge! We had never seen anything like it.  It was flying quickly by as if it was surveying the area to see if there was anything of interest in the flower bed, eves of the house, looked in windows, in the top part of our open shed. I don",Unverified, ,2020-08-02,47.443598,-122.133787,0.3427426093033148,0.14634146341463414
3227,{D42109A1-EE21-4F7D-8D02-FEF5F27DEFED},2020-08-02,My children were playing outside in their play pool. It was a hot day so the water attracted bees. Then I noticed a bee like I’ve never seen. Huge with orange and black stripes.,Unverified, ,2020-08-23,47.72464,-117.06889,0.8604958527025797,0.0
2483,{F7E94FBC-2E76-46B7-9B0E-4E727766189C},2020-08-02,Unfortunately I did not have any way of collecting this bee. It wasn’t flying. Seemed to be trying to but maybe was wet? It was just walking and fluttering its wings. I realize it doesn’t have the distinctive orange head of the “murder hornet” bu,Unverified, ,2020-08-05,47.961186,-122.245689,0.23515024458420689,0.2682926829268293
2475,{24CF1F2D-4B65-4F0F-9E65-919B54CD56DA},2020-08-02,2 on hydrangea tree on 8/2/2020 and 1 on 8/4/2020.  Photo does not show side view.  Let me know if you still want it.,Unverified, ,2020-08-05,47.133757,-122.419471,0.39555798620605837,0.0975609756097561
2515,{E4389D57-52BD-4539-A59D-BA565FE0DA89},2020-08-02,Second time I have seen the murder hornet within the same week. First time was last Saturday the 1st of August while working in my backyard and it was flying around and landing on different areas of brush in  my backyard within about 5-6ft away from me a,Unverified, ,2020-08-06,47.224796,-122.552118,0.373395390878984,0.12195121951219512
2471,{016DDF49-2218-4073-A5F4-32396D0D4B70},2020-08-02,"fishing on the Yakima river, an agressive hornet bit and or stung my son. it was about 3"" in length and we identified it as the center example image attached",Unverified,Thanks for the submission. Sorry that happened. There is no way we can confirm what stung. Take comfort in that your county is currently Negative for Asian giant hornet.,2020-08-05,46.706048,-120.481003,0.5920210099352841,0.0
