,raw,cluster,s,pol,sub
1922,"This is the second sighting. We have a large vegetable garden and something was making the cilantro closer dip over several inches. It looked just like the photos except the striped abdomen was quite orange, in addition to the stripes. I also saw one ver",[1],Unverified,0.07142857142857142,0.14285714285714285
1923,located and killed at the gas station,[1],Unverified,-0.2,0.0
1924,"Resident of Duvall for 5+ years and never seen this type of specie before. Very long, big and loud! Dark in color except for the face. Wings were huge.",[1],Unverified,0.06200000000000001,0.5439999999999999
1925,Usually seen in the afternoon by our pool and flying low on our dirt hillside. This one that I took a picture was about 2 1/2 inches long.,[0],Negative ID,-0.09999999999999999,0.3166666666666667
1926,I am not sure if it was a murder hornet but a giant orange/yellow/black flying bug circled my garbage can as I walked by with my kids in the stroller. I had my baby with me so I did not stop to take a closer look but it was about 10 times the size of a h,[0],Unverified,-0.125,0.9444444444444444
1927,The bee I found had accidentally been stepped on so was dying,[1],Negative ID,0.0,0.0
1928,Found dead on sidewalk in Seattle (1st and University). Not sure if it is a hornet or not. Shoe in picture for size.,[1],Negative ID,-0.225,0.6444444444444444
1929,Seemed like it was hard for it to fly. Landed on a small branch and took the branch down with it. Flew off into the night before a photo could be taken.,[0],Unverified,0.02569444444444443,0.5326388888888889
1930,One flew onto our deck and chased me inside tonight @ 10:15pm.,[0],Unverified,0.0,0.0
1931,"Killed one like that at our condo..  6533 Seaview Ave. NW, Seattle   Sorry, NO PHOTO",[1],Unverified,-0.35,0.5
1932,Can tel it discolored because it’s been dead but found it on the ground in a grocery store and it had a stinger,[0],Negative ID,-0.2,0.4
1933,Saw it land on sidewalk- thought it was a very large bee - then noticed yellow collar. Flew away before I could get a photo.,[1],Unverified,0.1392857142857143,0.2785714285714286
1934,Was seen keeping pace near a metro bus as the bus drove off,[1],Unverified,0.1,0.4
1935,"1-ish inches long, love mint and fennel flowers.  Saw them last summer and again the past couple weeks. At least a few of them, most common in afternoon. No stripes on rear, but wanted to make sure it isn't an Asian hornet.  If it's not, any idea what it",[1],Negative ID,0.04,0.3705555555555556
1936,Murder hornet cited. Did not get a chance to take a photo to but confirmed citing through various pictures of the species.,[0],Unverified,0.2,0.75
1937,"Hi, I've been doing yard work in my neighborhood trail and I came across the biggest bee I have ever seen. When I saw it, I joked and thought ""ooh a murder hornet, so scary"". It was until I got closer that I began to panic because of how it looked. I am",[1],Unverified,-0.5,1.0
1938,"While camping at Starbuck / Lyons Ferry Marina KOA, 102 Lyons Ferry Rd, LaCrosse, WA 99143, our neighbor campsite warned us of seeing the ""murder hornet"". I asked if he had reported it and said he wasn't sure. Anyway in reading an article that you have t",[1],Unverified,0.5,0.8888888888888888
1939,We didn’t get a photo because it got away too quickly but my husband things he saw a giant Asian hornet in our garden when he was gardening. it landed long enough that he saw it clearly and said it was around 2 inches long and very orange.,[1],Unverified,0.06666666666666668,0.4354166666666666
1940,It almost landed on my head while sitting on the porch my boyfriend swatted it away and it landed on a post.  He saw how large it was and hit it with his hat and it fell to the ground.  He then instinctively stepped on it but it took at least 20 min for,[0],Negative ID,-0.04285714285714286,0.41428571428571426
1941,"I noticed the large insect acting strangely, so I approached. It was flying in an up and down motion bouncing off the ground. Sorry no photo. I did realize what it could be because it was not familiar to me. It finally flew off.",[0],Unverified,-0.0969671201814059,0.48106575963718823
1942,"Found in the gravel, just off the Naches-Wenas Road, during a stop on a bike ride.",[0],Negative ID,0.0,0.0
1943,This is the second one I have found.  I have the be. It is dried. I collected it after I stunned it.,[1],Negative ID,-0.1,0.3
1944,Found in our garden on our daisies. Bumblebees loves our daisies.,[0],Unverified,0.0,0.0
1945,"I believe the insect I saw in my cilantro was a giant hornet. Other pollinators in the bush were upset and buzz-bombing it. I ran for camera and gloves to photo and destroy, but not in time for either.",[0],Unverified,-0.10833333333333334,0.4583333333333333
1946,"Was in grass in yard; we killed with and have it for you.  We have it an old large, orange plastic prescription container.  (360) 551-2647.",[1],Unverified,0.03809523809523809,0.20952380952380953
1947,Possible see one at the Semiahmoo spit near the small parking lot/pull off along side the trail.,[1],Negative ID,-0.049999999999999996,0.6
1948,"Steamboat Rock State Park. 1.5-2"" long orange head, dark eyes, thick thorax and abdomen.",[1],Unverified,-0.16666666666666666,0.425
1949,I was digging into slope in my yard in the process of building steps when I discovered huge orange and black insect (2 inches).  There were also a bunch of smaller orange winged insects in the ground.  (Stupidly) I put the big insect back in the ground a,[1],Unverified,-0.09444444444444443,0.48888888888888893
1950,Absolutely a murder hornet. It was huge and was in my backyard,[0],Unverified,0.30000000000000004,0.9
1951,I found a dear bee on my lawn chair it had a head and wing but no body.  I have holes in my flower beds that I have just noticed that are round and many of them that I have never seen beforethey are perfectly roundandand about a half inch across they are,[0],Unverified,0.2833333333333333,0.5166666666666666
1952,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",[0],Unverified,0.2,0.3
1953,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",[1],Unverified,0.2,0.3
1954,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",[1],Unverified,0.2,0.3
1955,We notice it on our screen door when we realized what it was it flew away when we tried to open screen to capture it it was very large could not kill or capture  did not get photo because by the time we realized what it was flew away,[1],Unverified,0.1392857142857143,0.5285714285714286
1956,digging up sprinkler box and I noticed it flying around. Was able to knock it to ground then kill it,[1],Negative ID,0.5,0.625
1957,"It was very large, appx 1.5-2 inches and thick bodies. Orange head. It chased me and flew off so I couldn’t get a picture.",[1],Unverified,-0.010714285714285732,0.5160714285714285
1958,Noticable orangish face and distinctly plumper that a wasp. It traveled through our house and was trapped between our screen and door out of panic. I wasn't thinking and opened the screen to release it.,[0],Unverified,0.04999999999999999,0.15
1959,I noticed 2 of these on a plant in one of the beds at my house...I thought they were really big and laughed to myself it couldn't be one of them...it wasn't until I watched a news report about these hornets did I realize that they are what I saw.  I live,[0],Unverified,0.27878787878787875,0.26666666666666666
1960,"My husband is pretty sure he saw one, but couldn't get a picture. Decided to submit this anyway in case others have been spotted in the area.",[0],Unverified,0.375,0.9444444444444444
1961,Found on the floor of our apartment parking garage. Was dead. We collected it and have it in a plastic bag. Quarter for comparison.,[0],Negative ID,-0.2,0.4
1962,Found in road with body area partly damaged. Crunches up it measure about 1.5 inches. Chelan wa,[0],Negative ID,0.0,0.0
1963,"It was dead laying in my driveway. I have it saved in a sandwich bag. I live in Vancouver, Washington",[1],Negative ID,-0.03181818181818183,0.45
1964,"A workman at our house pointed out a hornets nest attached to my rhododendron in the front yard.  He said there were evasive hornets in the area.  I saw a single, very large hornet utilizing the nest.  Knocked down the nest and stepped on the hornet.  Th",[0],Unverified,0.01719576719576719,0.35343915343915344
1965,Both my wife and I saw this flying around our deck for a minute. Observed it close and this was approx 2in long. Flew off before we could snap photo,[0],Unverified,-0.05,0.4
1966,"I was walking home from grocery shopping at Thriftway, Morgan Junction in West Seattle. I was walking down Holly Street in between 42nd Ave and California Ave...heading toward California on the side of the street where there are homes and condos. There w",[0],Unverified,-0.15555555555555559,0.2888888888888889
1967,"We found the dead specimen on the Possesssion Lane near 11900-13048 Possession Lane, Edmonds, WA  98026.  We have the specimen if you need to examine it.",[1],Negative ID,-0.05,0.4
1968,Came in the open window of our car in Quincy Washington it was knocked silly and died not long after,[1],Negative ID,-0.15833333333333333,0.5916666666666667
1969,I was told it was aggressive and hitting the window several times,[0],Negative ID,0.0,0.0
1970,"I do not have a picture, but I am very familiar with the look of native wasps and hornets.  The hornet I just saw was longer and wider than a mud wasp, was mostly dark colored, and was about 2�?long.  It was sitting on a white piece of trim on my house",[0],Unverified,0.1125,0.35000000000000003
1971,"This is the 2nd giant Hornet weve found in our back yard. The first was a month ago, today we just encountered another.",[1],Unverified,0.0625,0.3333333333333333
1972,"Installing septic system employee saw the bee.  After description of it we checked and he confirmed it was a Asian bee given the overall size and description.  Wasn't able to capture a picture but as we were looking for information on it, one flew by our",[0],Unverified,0.225,0.40625
